Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-01-06T16:46:33+0200,Trade,Sell to Close,SELL_TO_CLOSE,NBIS  270115C00055000,Equity Option,Sold 1 NBIS 01/15/27 Call 55.00 @ 10.80,"1,080.00",1,"1,080.00",0.00,-0.16,100,NBIS,NBIS,1/15/27,55.0,CALL,359533258,"1,079.84",USD
2025-01-06T16:39:35+0200,Trade,Sell to Close,SELL_TO_CLOSE,KTOS  250221C00027500,Equity Option,Sold 1 KTOS 02/21/25 Call 27.50 @ 2.95,295.00,1,295.00,0.00,-0.13,100,KTOS,KTOS,2/21/25,27.5,CALL,359525814,294.87,USD
2025-01-06T16:34:02+0200,Trade,Sell to Open,SELL_TO_OPEN,XSP   250516P00585000,Equity Option,Sold 1 XSP 05/16/25 Put 585.00 @ 12.53,"1,253.00",1,"1,253.00",-1.00,-0.16,100,XSP,XSP,5/16/25,585.0,PUT,359515369,"1,251.84",USD
2025-01-06T16:34:02+0200,Trade,Buy to Open,BUY_TO_OPEN,XSP   250516P00590000,Equity Option,Bought 1 XSP 05/16/25 Put 590.00 @ 13.75,"-1,375.00",1,"-1,375.00",-1.00,-0.12,100,XSP,XSP,5/16/25,590.0,PUT,359515369,"-1,376.12",USD
2025-01-06T16:33:15+0200,Trade,Buy to Close,BUY_TO_CLOSE,U     250221C00035000,Equity Option,Bought 1 U 02/21/25 Call 35.00 @ 1.04,-104.00,1,-104.00,0.00,-0.12,100,U,U,2/21/25,35.0,CALL,359505318,-104.12,USD
2025-01-06T16:33:15+0200,Trade,Sell to Close,SELL_TO_CLOSE,U     250221C00025000,Equity Option,Sold 1 U 02/21/25 Call 25.00 @ 3.14,314.00,1,314.00,0.00,-0.13,100,U,U,2/21/25,25.0,CALL,359505318,313.87,USD
2025-01-04T22:29:07+0200,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.05,0,,--,0.00,,,,,,,,-0.05,USD
2025-01-03T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,TLRY  250103C00001500,Equity Option,Removal of 1.0 TLRY 01/03/25 Call 1.50 due to expiration.,0.00,1,0.00,--,0.00,100,TLRY,TLRY,1/03/25,1.5,CALL,,0.00,USD
2025-01-03T23:00:00+0200,Receive Deliver,Expiration,SELL_TO_CLOSE,NVAX  250103C00009000,Equity Option,Removal of 1.0 NVAX 01/03/25 Call 9.00 due to expiration.,0.00,1,0.00,--,0.00,100,NVAX,NVAX,1/03/25,9.0,CALL,,0.00,USD
2025-01-03T21:34:37+0200,Trade,Sell to Close,SELL_TO_CLOSE,MCHP  250110C00057000,Equity Option,Sold 1 MCHP 01/10/25 Call 57.00 @ 1.84,184.00,1,184.00,0.00,-0.13,100,MCHP,MCHP,1/10/25,57.0,CALL,359425546,183.87,USD
2025-01-03T21:34:37+0200,Trade,Buy to Close,BUY_TO_CLOSE,MCHP  250110C00059500,Equity Option,Bought 1 MCHP 01/10/25 Call 59.50 @ 0.65,-65.00,1,-65.00,0.00,-0.12,100,MCHP,MCHP,1/10/25,59.5,CALL,359425546,-65.12,USD
2025-01-03T18:49:52+0200,Trade,Sell to Open,SELL_TO_OPEN,UBER  250214C00070000,Equity Option,Sold 1 UBER 02/14/25 Call 70.00 @ 2.12,212.00,1,212.00,-1.00,-0.13,100,UBER,UBER,2/14/25,70.0,CALL,359346999,210.87,USD
2025-01-03T18:49:52+0200,Trade,Buy to Open,BUY_TO_OPEN,UBER  250214C00065000,Equity Option,Bought 1 UBER 02/14/25 Call 65.00 @ 3.92,-392.00,1,-392.00,-1.00,-0.12,100,UBER,UBER,2/14/25,65.0,CALL,359346999,-393.12,USD
2025-01-03T18:49:52+0200,Trade,Buy to Close,BUY_TO_CLOSE,UBER  250117C00070000,Equity Option,Bought 1 UBER 01/17/25 Call 70.00 @ 0.29,-29.00,1,-29.00,0.00,-0.12,100,UBER,UBER,1/17/25,70.0,CALL,359346999,-29.12,USD
2025-01-03T18:49:52+0200,Trade,Sell to Close,SELL_TO_CLOSE,UBER  250117C00065000,Equity Option,Sold 1 UBER 01/17/25 Call 65.00 @ 1.44,144.00,1,144.00,0.00,-0.13,100,UBER,UBER,1/17/25,65.0,CALL,359346999,143.87,USD
2025-01-03T18:37:55+0200,Trade,Sell to Open,SELL_TO_OPEN,JOBY  250417C00012000,Equity Option,Sold 1 JOBY 04/17/25 Call 12.00 @ 0.95,95.00,1,95.00,-1.00,-0.13,100,JOBY,JOBY,4/17/25,12.0,CALL,359331293,93.87,USD
2025-01-03T18:37:55+0200,Trade,Buy to Open,BUY_TO_OPEN,JOBY  250417C00008000,Equity Option,Bought 1 JOBY 04/17/25 Call 8.00 @ 2.35,-235.00,1,-235.00,-1.00,-0.12,100,JOBY,JOBY,4/17/25,8.0,CALL,359331293,-236.12,USD
2025-01-03T18:18:27+0200,Trade,Sell to Close,SELL_TO_CLOSE,NOVA  250221C00004000,Equity Option,Sold 1 NOVA 02/21/25 Call 4.00 @ 0.90,90.00,1,90.00,0.00,-0.13,100,NOVA,NOVA,2/21/25,4.0,CALL,359329046,89.87,USD
2025-01-03T18:08:42+0200,Trade,Buy to Open,BUY_TO_OPEN,CYH   250321C00003000,Equity Option,Bought 1 CYH 03/21/25 Call 3.00 @ 0.50,-50.00,1,-50.00,-1.00,-0.12,100,CYH,CYH,3/21/25,3.0,CALL,359325494,-51.12,USD
2025-01-03T16:33:47+0200,Trade,Sell to Close,SELL_TO_CLOSE,BP    250417C00029000,Equity Option,Sold 1 BP 04/17/25 Call 29.00 @ 2.49,249.00,1,249.00,0.00,-0.13,100,BP,BP,4/17/25,29.0,CALL,359243736,248.87,USD
